,min,max,avg,mutate_num
0,24.0,352.0,35.846666666666664,0.0
1,37.0,446.0,67.02333333333333,62.0
2,35.0,446.0,162.69666666666666,62.0
3,35.0,446.0,245.78,52.0
4,39.0,122.0,103.28333333333333,58.0
5,41.0,123.0,100.32333333333334,53.0
6,41.0,122.0,102.51666666666667,53.0
7,42.0,123.0,104.49666666666667,60.0
8,36.0,125.0,107.96333333333334,66.0
9,43.0,123.0,104.18666666666667,225.0
10,36.0,124.0,105.41333333333333,208.0
