,min,max,avg,mutate_num
0,24.0,54.0,30.986666666666668,0.0
1,19.0,33.0,22.043333333333333,104.0
2,21.0,34.0,23.94333333333333,110.0
3,21.0,34.0,24.18,71.0
4,21.0,45.0,24.46,66.0
5,21.0,39.0,27.69,121.0
6,21.0,44.0,24.17,183.0
7,21.0,44.0,24.31,205.0
8,21.0,44.0,24.656666666666666,190.0
9,21.0,44.0,24.45,273.0
10,21.0,39.0,24.553333333333335,297.0
11,21.0,303.0,26.27,289.0
12,21.0,303.0,43.68666666666667,83.0
13,19.0,303.0,181.71333333333334,95.0
14,19.0,351.0,265.97333333333336,88.0
