,min,max,avg,mutate_num
0,23.0,67.0,26.94,0.0
1,24.0,256.0,35.763333333333335,98.0
2,25.0,446.0,58.06666666666667,77.0
3,24.0,446.0,111.03,92.0
4,24.0,446.0,148.59,106.0
5,24.0,446.0,204.46,90.0
6,24.0,446.0,262.3833333333333,103.0
7,24.0,446.0,347.38,227.0
8,25.0,446.0,385.73,233.0
9,26.0,446.0,387.24666666666667,238.0
10,25.0,447.0,388.4766666666667,236.0
11,26.0,446.0,387.3,256.0
12,26.0,446.0,370.3833333333333,306.0
13,26.0,446.0,380.51666666666665,310.0
